"Seattle, Seattle, King, WA"
"2022-01-01 through 2022-12-31"
Date,1.5 m Min Air Temp,1.5 m Avg Air Temp,1.5 m Max Air Temp,9 m Min Air Temp,9 m Avg Air Temp,9 m Max Air Temp,1.5 m Avg Dew Point,1.5 m Avg Rel. Hum,Solar Radiation,Precipiation,2 m Avg Wind Speed,2 m Max Wind Gust,10 m Avg Wind Speed,10 m Max Wind Gust,10 m Avg Wind Dir,2 in Avg Soil Temperature,2 in Avg Soil Water Pot,8 in Avg Soil Temperature,8 in Avg Soil Water Pot,ETo,ETr,
2022-06-11,56.5,61.4,71.8,NA,NA,NA,53.0,75.6,17.75,0.02,2.0,8.9,NA,NA,NA,NA,NA,62.7,NA,0.13,0.15,
2022-06-12,52.6,55.7,60.8,NA,NA,NA,48.0,75.8,8.61,0.08,2.1,9.2,NA,NA,NA,NA,NA,62.6,NA,0.07,0.08,
2022-06-13,50.0,54.5,61.2,NA,NA,NA,47.0,76.6,10.36,0.00,3.0,12.8,NA,NA,NA,NA,NA,61.7,NA,0.08,0.10,
2022-06-14,48.4,55.4,61.4,NA,NA,NA,47.3,75.0,12.71,0.12,1.8,8.5,NA,NA,NA,NA,NA,61.1,NA,0.09,0.10,
2022-06-15,49.2,56.2,62.1,NA,NA,NA,48.5,76.1,11.22,0.00,1.3,7.1,NA,NA,NA,NA,NA,61.0,NA,0.08,0.09,
2022-06-16,49.5,59.4,69.4,NA,NA,NA,49.8,72.4,21.60,0.01,1.7,9.9,NA,NA,NA,NA,NA,61.1,NA,0.14,0.15,
2022-06-17,52.7,56.1,59.1,NA,NA,NA,51.3,84.0,4.85,0.15,2.2,10.3,NA,NA,NA,NA,NA,61.5,NA,0.04,0.05,
2022-06-18,53.9,56.9,62.2,NA,NA,NA,50.8,80.8,8.32,0.30,2.1,9.6,NA,NA,NA,NA,NA,61.0,NA,0.07,0.08,
2022-06-19,53.4,59.1,68.0,NA,NA,NA,50.7,74.5,18.34,0.00,2.3,12.1,NA,NA,NA,NA,NA,61.3,NA,0.13,0.14,
2022-06-20,53.4,58.8,66.2,NA,NA,NA,51.2,75.7,14.78,0.00,1.6,7.4,NA,NA,NA,NA,NA,62.2,NA,0.10,0.11,
2022-06-21,51.8,63.9,78.1,NA,NA,NA,53.9,71.5,26.99,0.00,1.6,8.9,NA,NA,NA,NA,NA,62.5,NA,0.18,0.20,
2022-06-22,56.6,61.1,67.8,NA,NA,NA,54.0,78.1,11.28,0.00,2.5,15.3,NA,NA,NA,NA,NA,63.3,NA,0.09,0.11,
2022-06-23,49.3,60.4,70.8,NA,NA,NA,44.6,60.2,29.32,0.00,2.6,12.1,NA,NA,NA,NA,NA,63.3,NA,0.18,0.21,
2022-06-24,47.8,63.1,77.5,NA,NA,NA,46.4,59.5,29.15,0.00,2.6,13.5,NA,NA,NA,NA,NA,63.1,NA,0.20,0.23,
2022-06-25,52.0,71.6,87.8,NA,NA,NA,51.3,53.6,28.51,0.00,3.1,14.2,NA,NA,NA,NA,NA,63.9,NA,0.23,0.28,
2022-06-26,56.6,74.7,90.0,NA,NA,NA,53.7,53.6,29.30,0.00,2.6,15.0,NA,NA,NA,NA,NA,65.3,NA,0.23,0.28,
2022-06-27,58.1,74.6,92.9,NA,NA,NA,56.3,57.0,25.88,0.00,1.6,12.4,NA,NA,NA,NA,NA,66.2,NA,0.21,0.24,
2022-06-28,58.3,61.8,67.8,NA,NA,NA,53.0,73.3,11.17,0.00,3.7,13.2,NA,NA,NA,NA,NA,66.2,NA,0.10,0.13,
2022-06-29,55.5,60.6,68.5,NA,NA,NA,52.2,73.9,12.18,0.00,2.3,9.2,NA,NA,NA,NA,NA,64.9,NA,0.10,0.12,
2022-06-30,51.4,63.6,75.7,NA,NA,NA,52.0,69.8,23.58,0.00,2.3,12.8,NA,NA,NA,NA,NA,64.4,NA,0.16,0.19,
2022-07-01,53.5,65.2,77.8,NA,NA,NA,53.7,68.7,26.81,0.00,2.1,10.3,NA,NA,NA,NA,NA,65.0,NA,0.18,0.21,
2022-07-02,55.8,61.6,68.9,NA,NA,NA,54.1,76.8,17.58,0.00,2.0,8.9,NA,NA,NA,NA,NA,65.4,NA,0.12,0.14,
2022-07-03,55.6,57.4,60.7,NA,NA,NA,54.0,88.7,3.20,0.08,2.0,8.9,NA,NA,NA,NA,NA,64.6,NA,0.03,0.03,
2022-07-04,51.1,60.2,69.2,NA,NA,NA,51.6,75.2,17.91,0.00,2.0,8.9,NA,NA,NA,NA,NA,63.5,NA,0.12,0.14,
2022-07-05,50.3,61.9,76.7,NA,NA,NA,54.3,78.6,17.95,0.03,1.6,9.6,NA,NA,NA,NA,NA,63.9,NA,0.13,0.14,
2022-07-06,60.0,65.9,74.1,NA,NA,NA,59.4,80.3,15.32,0.03,1.2,7.4,NA,NA,NA,NA,NA,65.1,NA,0.11,0.12,
2022-07-07,57.6,66.8,77.5,NA,NA,NA,56.4,71.5,23.16,0.00,1.7,10.7,NA,NA,NA,NA,NA,66.1,NA,0.16,0.18,
2022-07-08,58.4,66.5,77.9,NA,NA,NA,55.3,68.2,20.96,0.00,1.6,8.9,NA,NA,NA,NA,NA,66.6,NA,0.15,0.17,
2022-07-09,54.5,64.8,78.0,NA,NA,NA,53.6,67.7,22.54,0.00,1.8,9.6,NA,NA,NA,NA,NA,66.7,NA,0.16,0.18,
2022-07-10,58.4,65.9,75.9,NA,NA,NA,54.6,67.7,19.61,0.00,2.2,7.8,NA,NA,NA,NA,NA,67.1,NA,0.15,0.17,
2022-07-11,55.1,70.4,85.7,NA,NA,NA,56.0,64.5,26.63,0.00,2.4,13.5,NA,NA,NA,NA,NA,67.2,NA,0.20,0.23,
2022-07-12,56.1,68.6,83.7,NA,NA,NA,54.7,63.4,26.23,0.00,2.7,15.0,NA,NA,NA,NA,NA,68.0,NA,0.20,0.24,
2022-07-13,55.7,65.2,76.9,NA,NA,NA,50.5,60.9,27.36,0.00,3.0,11.0,NA,NA,NA,NA,NA,68.4,NA,0.19,0.23,
2022-07-14,51.8,65.1,80.1,NA,NA,NA,53.1,67.7,26.36,0.00,1.9,7.8,NA,NA,NA,NA,NA,68.4,NA,0.18,0.20,
2022-07-15,56.0,66.8,78.4,NA,NA,NA,53.5,64.8,24.34,0.00,2.5,14.2,NA,NA,NA,NA,NA,68.5,NA,0.18,0.21,
2022-07-16,60.4,65.5,71.5,NA,NA,NA,54.6,68.4,11.57,0.00,2.8,11.4,NA,NA,NA,NA,NA,69.0,NA,0.11,0.13,
2022-07-17,58.1,62.6,69.0,NA,NA,NA,49.7,63.2,13.23,0.00,2.4,9.2,NA,NA,NA,NA,NA,67.8,NA,0.11,0.14,
2022-07-18,55.5,62.7,72.4,NA,NA,NA,53.5,72.9,17.42,0.01,2.5,10.3,NA,NA,NA,NA,NA,67.3,NA,0.13,0.15,
2022-07-19,52.3,67.6,81.8,NA,NA,NA,54.8,66.9,25.26,0.00,2.6,12.8,NA,NA,NA,NA,NA,67.5,NA,0.18,0.21,
2022-07-20,57.0,71.1,85.1,NA,NA,NA,57.5,65.2,25.23,0.00,1.8,8.9,NA,NA,NA,NA,NA,68.6,NA,0.19,0.21,
2022-07-21,58.0,68.4,82.4,NA,NA,NA,57.4,70.6,25.14,0.00,1.7,8.9,NA,NA,NA,NA,NA,69.4,NA,0.18,0.20,
2022-07-22,59.1,64.6,74.5,NA,NA,NA,54.6,70.6,19.20,0.00,3.2,9.9,NA,NA,NA,NA,NA,69.5,NA,0.15,0.18,
2022-07-23,56.7,63.6,74.4,NA,NA,NA,54.3,72.4,17.47,0.00,2.1,8.2,NA,NA,NA,NA,NA,69.0,NA,0.13,0.15,
2022-07-24,56.0,69.2,83.3,NA,NA,NA,57.3,69.3,24.27,0.00,2.2,11.7,NA,NA,NA,NA,NA,68.9,NA,0.18,0.20,
2022-07-25,57.4,72.9,88.2,NA,NA,NA,59.3,66.0,24.60,0.00,2.2,11.0,NA,NA,NA,NA,NA,69.6,NA,0.19,0.22,
2022-07-26,61.4,77.4,94.7,NA,NA,NA,61.6,62.1,24.26,0.00,1.7,7.8,NA,NA,NA,NA,NA,70.6,NA,0.20,0.23,
2022-07-27,65.5,76.3,93.3,NA,NA,NA,62.8,64.7,23.82,0.00,1.7,8.5,NA,NA,NA,NA,NA,71.8,NA,0.20,0.22,
2022-07-28,62.5,77.0,93.6,NA,NA,NA,62.3,64.0,23.55,0.00,2.3,11.7,NA,NA,NA,NA,NA,72.4,NA,0.20,0.24,
2022-07-29,62.4,77.4,93.8,NA,NA,NA,62.8,64.3,23.97,0.00,1.8,11.0,NA,NA,NA,NA,NA,72.7,NA,0.20,0.23,
2022-07-30,63.0,78.6,95.6,NA,NA,NA,62.1,62.7,24.25,0.00,1.9,10.3,NA,NA,NA,NA,NA,73.1,NA,0.20,0.24,
2022-07-31,62.2,78.0,95.5,NA,NA,NA,59.4,58.2,24.03,0.00,1.5,9.9,NA,NA,NA,NA,NA,73.2,NA,0.19,0.22,
2022-08-01,64.4,71.3,81.8,NA,NA,NA,59.8,67.4,21.93,0.00,2.1,10.3,NA,NA,NA,NA,NA,73.3,NA,0.17,0.19,
2022-08-02,60.3,66.5,77.5,NA,NA,NA,55.7,69.8,19.66,0.00,2.7,8.9,NA,NA,NA,NA,NA,72.6,NA,0.15,0.18,
2022-08-03,55.0,64.0,75.6,NA,NA,NA,53.6,71.1,23.60,0.00,2.6,11.0,NA,NA,NA,NA,NA,71.6,NA,0.16,0.19,
2022-08-04,54.4,61.7,66.7,NA,NA,NA,53.3,74.5,6.93,0.01,2.9,12.8,NA,NA,NA,NA,NA,70.8,NA,0.07,0.08,
2022-08-05,49.7,62.8,75.3,NA,NA,NA,52.4,71.6,23.03,0.00,2.7,13.2,NA,NA,NA,NA,NA,68.8,NA,0.15,0.18,
2022-08-06,53.1,68.5,83.6,NA,NA,NA,54.2,64.7,23.91,0.00,2.0,11.0,NA,NA,NA,NA,NA,69.3,NA,0.17,0.20,
2022-08-07,56.3,72.1,88.7,NA,NA,NA,56.6,62.2,23.39,0.00,1.8,10.7,NA,NA,NA,NA,NA,70.0,NA,0.18,0.20,
2022-08-08,58.3,73.4,91.7,NA,NA,NA,57.7,62.3,22.80,0.00,1.8,10.7,NA,NA,NA,NA,NA,70.7,NA,0.18,0.21,
2022-08-09,59.3,66.0,77.3,NA,NA,NA,59.0,77.3,13.66,0.00,1.3,9.2,NA,NA,NA,NA,NA,70.8,NA,0.11,0.12,
2022-08-10,59.8,65.3,71.7,NA,NA,NA,59.0,80.3,8.76,0.03,2.4,11.0,NA,NA,NA,NA,NA,69.8,NA,0.08,0.09,
2022-08-11,56.2,68.1,81.5,NA,NA,NA,55.6,68.4,23.52,0.00,1.8,9.2,NA,NA,NA,NA,NA,69.3,NA,0.16,0.19,
2022-08-12,55.9,67.3,79.4,NA,NA,NA,56.0,69.3,21.62,0.00,2.2,12.4,NA,NA,NA,NA,NA,69.7,NA,0.15,0.18,
2022-08-13,59.6,68.0,77.8,NA,NA,NA,54.1,61.8,17.79,0.00,2.8,9.9,NA,NA,NA,NA,NA,70.3,NA,0.14,0.18,
2022-08-14,55.7,67.5,81.1,NA,NA,NA,54.6,67.6,22.58,0.00,2.0,9.6,NA,NA,NA,NA,NA,70.0,NA,0.16,0.18,
2022-08-15,55.6,69.1,84.7,NA,NA,NA,55.2,65.3,22.43,0.00,1.3,8.9,NA,NA,NA,NA,NA,70.2,NA,0.15,0.17,
2022-08-16,59.0,69.6,82.9,NA,NA,NA,57.4,68.2,22.27,0.00,2.2,11.4,NA,NA,NA,NA,NA,70.6,NA,0.16,0.19,
2022-08-17,57.8,73.3,89.5,NA,NA,NA,58.3,64.3,21.99,0.00,2.2,12.1,NA,NA,NA,NA,NA,70.7,NA,0.17,0.21,
2022-08-18,67.5,76.4,86.7,NA,NA,NA,64.9,68.3,12.73,0.00,1.3,8.9,NA,NA,NA,NA,NA,71.5,NA,0.11,0.13,
2022-08-19,65.7,72.0,78.9,NA,NA,NA,64.4,77.1,8.56,0.02,1.8,7.8,NA,NA,NA,NA,NA,71.4,NA,0.08,0.10,
2022-08-20,64.1,68.4,77.8,NA,NA,NA,60.3,74.4,14.18,0.00,2.1,7.8,NA,NA,NA,NA,NA,70.6,NA,0.12,0.13,
2022-08-21,64.2,70.1,81.8,NA,NA,NA,59.5,69.0,18.97,0.00,1.9,9.9,NA,NA,NA,NA,NA,70.7,NA,0.14,0.17,
2022-08-22,59.4,70.8,84.2,NA,NA,NA,58.2,67.5,21.55,0.00,2.1,9.6,NA,NA,NA,NA,NA,70.9,NA,0.16,0.19,
2022-08-23,57.6,69.0,81.4,NA,NA,NA,57.4,68.5,20.85,0.00,2.4,12.1,NA,NA,NA,NA,NA,70.7,NA,0.15,0.18,
2022-08-24,57.9,72.3,88.0,NA,NA,NA,59.2,67.6,20.73,0.00,2.1,12.8,NA,NA,NA,NA,NA,70.7,NA,0.16,0.19,
2022-08-25,61.8,72.9,89.9,NA,NA,NA,61.3,68.2,20.30,0.00,1.4,8.2,NA,NA,NA,NA,NA,71.2,NA,0.15,0.17,
2022-08-26,61.7,66.1,73.0,NA,NA,NA,58.6,76.9,8.44,0.00,2.9,10.3,NA,NA,NA,NA,NA,71.1,NA,0.08,0.10,
2022-08-27,56.7,62.0,69.7,NA,NA,NA,54.7,78.0,9.53,0.03,2.1,10.7,NA,NA,NA,NA,NA,69.8,NA,0.08,0.09,
2022-08-28,52.8,63.6,77.8,NA,NA,NA,52.7,70.8,20.16,0.00,1.8,11.7,NA,NA,NA,NA,NA,68.6,NA,0.13,0.15,
2022-08-29,53.5,67.8,83.9,NA,NA,NA,54.2,66.6,20.20,0.00,2.0,12.1,NA,NA,NA,NA,NA,68.6,NA,0.14,0.17,
2022-08-30,57.0,72.1,89.8,NA,NA,NA,58.5,65.4,19.14,0.00,1.8,10.7,NA,NA,NA,NA,NA,69.0,NA,0.15,0.17,
2022-08-31,62.3,72.3,87.5,NA,NA,NA,60.2,66.9,18.23,0.00,2.0,9.9,NA,NA,NA,NA,NA,69.9,NA,0.14,0.17,
2022-09-01,59.2,64.5,77.7,NA,NA,NA,59.0,80.6,13.18,0.00,1.2,6.0,NA,NA,NA,NA,NA,70.0,NA,0.10,0.11,
2022-09-02,55.3,66.6,81.6,NA,NA,NA,57.6,75.5,19.11,0.00,1.6,9.2,NA,NA,NA,NA,NA,69.3,NA,0.13,0.15,
2022-09-03,59.6,63.7,71.7,NA,NA,NA,58.2,82.7,7.71,0.03,1.9,9.9,NA,NA,NA,NA,NA,69.1,NA,0.07,0.08,
2022-09-04,57.9,65.4,75.2,NA,NA,NA,57.6,77.3,11.69,0.04,2.3,13.9,NA,NA,NA,NA,NA,68.2,NA,0.09,0.11,
2022-09-05,55.4,64.5,75.4,NA,NA,NA,50.4,63.9,18.73,0.00,2.4,12.8,NA,NA,NA,NA,NA,68.1,NA,0.13,0.16,
2022-09-06,50.2,63.6,78.8,NA,NA,NA,50.5,66.1,18.92,0.00,2.0,10.7,NA,NA,NA,NA,NA,67.4,NA,0.12,0.15,
2022-09-07,52.4,64.4,78.4,NA,NA,NA,50.0,62.6,18.95,0.00,2.2,13.9,NA,NA,NA,NA,NA,67.3,NA,0.13,0.16,
2022-09-08,50.3,60.9,72.9,NA,NA,NA,48.7,67.3,18.84,0.00,2.3,12.4,NA,NA,NA,NA,NA,66.9,NA,0.12,0.14,
2022-09-09,51.2,63.4,78.5,NA,NA,NA,48.7,62.5,15.99,0.00,2.7,13.5,NA,NA,NA,NA,NA,66.4,NA,0.12,0.16,
2022-09-10,49.8,67.5,90.2,NA,NA,NA,47.4,56.8,16.71,0.00,1.4,10.7,NA,NA,NA,NA,NA,66.2,NA,0.12,0.15,
2022-09-11,56.9,67.3,76.0,NA,NA,NA,55.7,67.2,8.74,0.00,1.8,8.5,NA,NA,NA,NA,NA,66.6,NA,0.08,0.09,
2022-09-12,58.9,65.2,74.7,NA,NA,NA,56.7,72.4,14.50,0.00,1.5,7.4,NA,NA,NA,NA,NA,67.1,NA,0.10,0.11,
2022-09-13,60.4,65.4,72.9,NA,NA,NA,53.8,66.5,9.67,0.00,1.4,7.8,NA,NA,NA,NA,NA,67.3,NA,0.08,0.09,
2022-09-14,57.9,64.5,72.5,NA,NA,NA,54.2,70.0,11.16,0.00,1.3,7.4,NA,NA,NA,NA,NA,67.3,NA,0.08,0.09,
2022-09-15,57.9,61.3,68.8,NA,NA,NA,53.4,74.9,8.56,0.00,1.3,8.2,NA,NA,NA,NA,NA,67.0,NA,0.07,0.08,
2022-09-16,55.8,60.0,67.6,NA,NA,NA,49.1,67.8,8.96,0.00,2.0,12.1,NA,NA,NA,NA,NA,66.4,NA,0.07,0.09,
2022-09-17,50.0,58.3,66.7,NA,NA,NA,47.0,67.2,13.83,0.00,2.6,13.5,NA,NA,NA,NA,NA,65.8,NA,0.09,0.11,
2022-09-18,51.5,61.4,74.5,NA,NA,NA,46.2,60.8,16.47,0.00,2.3,13.5,NA,NA,NA,NA,NA,65.4,NA,0.11,0.14,
2022-09-19,46.4,60.4,77.2,NA,NA,NA,45.6,62.7,16.30,0.00,1.5,12.1,NA,NA,NA,NA,NA,65.1,NA,0.10,0.12,
2022-09-20,48.6,61.9,78.2,NA,NA,NA,43.7,58.5,16.27,0.00,2.1,14.2,NA,NA,NA,NA,NA,64.9,NA,0.11,0.14,
2022-09-21,46.6,59.2,78.5,NA,NA,NA,43.1,58.8,14.99,0.00,0.7,8.5,NA,NA,NA,NA,NA,64.5,NA,0.08,0.09,
2022-09-22,56.3,62.3,71.4,NA,NA,NA,51.3,68.5,9.12,0.00,3.6,12.1,NA,NA,NA,NA,NA,64.6,NA,0.09,0.12,
2022-09-23,55.2,61.3,70.0,NA,NA,NA,52.5,73.3,9.30,0.00,1.4,7.8,NA,NA,NA,NA,NA,64.7,NA,0.07,0.08,
2022-09-24,52.3,61.9,74.4,NA,NA,NA,52.8,74.4,14.67,0.00,1.9,11.7,NA,NA,NA,NA,NA,64.6,NA,0.09,0.11,
2022-09-25,51.2,61.8,80.1,NA,NA,NA,52.9,73.8,15.09,0.00,1.4,10.3,NA,NA,NA,NA,NA,64.7,NA,0.09,0.11,
2022-09-26,52.7,60.6,80.3,NA,NA,NA,54.3,74.9,14.04,0.00,0.3,5.3,NA,NA,NA,NA,NA,64.9,NA,0.07,0.08,
2022-09-27,52.5,62.0,77.2,NA,NA,NA,54.4,74.7,13.81,0.00,1.4,8.5,NA,NA,NA,NA,NA,65.1,NA,0.08,0.10,
2022-09-28,56.2,59.3,64.7,NA,NA,NA,55.2,86.1,5.02,0.02,1.8,8.2,NA,NA,NA,NA,NA,64.9,NA,0.04,0.05,
2022-09-29,53.0,61.2,72.0,NA,NA,NA,53.3,77.7,11.94,0.00,1.6,12.1,NA,NA,NA,NA,NA,64.3,NA,0.07,0.08,
2022-09-30,53.3,60.0,70.9,NA,NA,NA,53.3,79.8,11.36,0.00,1.7,9.6,NA,NA,NA,NA,NA,64.1,NA,0.07,0.08,
2022-10-01,51.0,62.7,78.1,NA,NA,NA,53.7,75.9,13.56,0.00,1.5,9.6,NA,NA,NA,NA,NA,63.9,NA,0.08,0.10,
2022-10-02,51.9,62.0,79.7,NA,NA,NA,53.8,75.8,13.35,0.00,0.9,8.2,NA,NA,NA,NA,NA,64.0,NA,0.07,0.08,
2022-10-03,51.9,61.9,78.8,NA,NA,NA,53.7,76.9,13.15,0.00,1.0,7.8,NA,NA,NA,NA,NA,64.1,NA,0.07,0.08,
2022-10-04,52.0,56.6,65.5,NA,NA,NA,53.9,90.3,5.93,0.00,0.8,5.3,NA,NA,NA,NA,NA,63.7,NA,0.04,0.04,
2022-10-05,52.7,58.6,65.0,NA,NA,NA,55.2,88.8,4.62,0.00,0.8,8.5,NA,NA,NA,NA,NA,63.1,NA,0.03,0.04,
2022-10-06,50.9,59.5,75.4,NA,NA,NA,54.6,84.0,11.40,0.00,1.1,7.4,NA,NA,NA,NA,NA,62.8,NA,0.06,0.07,
2022-10-07,52.0,61.5,78.5,NA,NA,NA,54.6,80.3,11.91,0.00,0.9,7.1,NA,NA,NA,NA,NA,63.1,NA,0.06,0.07,
2022-10-08,50.1,59.4,77.2,NA,NA,NA,53.2,79.9,11.85,0.00,0.9,6.7,NA,NA,NA,NA,NA,63.1,NA,0.06,0.07,
2022-10-09,50.1,59.3,75.7,NA,NA,NA,53.1,80.9,11.68,0.00,0.9,6.7,NA,NA,NA,NA,NA,62.9,NA,0.06,0.07,
2022-10-10,50.5,58.8,70.6,NA,NA,NA,52.1,79.0,9.79,0.00,1.2,8.5,NA,NA,NA,NA,NA,62.6,NA,0.05,0.06,
2022-10-11,47.1,57.0,70.0,NA,NA,NA,46.9,71.7,12.40,0.00,1.3,8.2,NA,NA,NA,NA,NA,62.5,NA,0.06,0.07,
2022-10-12,46.0,48.9,58.4,NA,NA,NA,45.5,88.2,1.97,0.00,0.5,7.4,NA,NA,NA,NA,NA,61.8,NA,0.01,0.02,
2022-10-13,50.6,55.7,69.5,NA,NA,NA,49.5,80.6,0.10,0.00,0.5,5.8,1.2,3.8,N,61.4,-13.7,64.1,-12.9,0.00,0.01,
2022-10-14,46.3,56.8,72.7,NA,NA,NA,49.0,77.2,12.91,0.00,1.3,7.0,1.5,5.4,NW,59.4,-25.0,61.0,-29.8,0.06,0.07,
2022-10-15,48.1,59.2,78.6,NA,NA,NA,49.8,75.2,11.86,0.00,1.7,9.9,1.5,5.2,N ,59.8,-42.2,60.9,-45.5,0.07,0.09,
2022-10-16,48.8,61.9,87.0,NA,NA,NA,48.7,65.7,13.05,0.00,1.8,12.3,1.6,8.8,E,60.5,-58.6,61.2,-59.2,0.08,0.11,
2022-10-17,50.8,58.1,67.5,NA,NA,NA,51.5,80.0,11.36,0.00,1.5,7.0,1.9,4.7,SE,60.5,-76.1,61.6,-72.6,0.05,0.06,
2022-10-18,47.0,55.3,68.8,NA,NA,NA,50.0,84.0,10.71,0.00,1.3,5.8,1.5,2.7,NE,59.3,-103.9,60.7,-88.1,0.05,0.06,
2022-10-19,46.4,54.3,66.8,NA,NA,NA,49.2,84.2,8.91,0.00,1.3,5.8,1.3,3.5,NE,58.3,-139.1,60.1,-106.2,0.04,0.05,
2022-10-20,47.3,55.2,63.7,NA,NA,NA,50.5,85.0,5.72,0.00,1.2,8.2,1.3,4.2,E,58.5,-178.4,59.7,-125.2,0.03,0.04,
2022-10-21,46.7,50.9,56.1,NA,NA,NA,45.6,82.8,1.71,0.33,2.2,10.5,2.5,6.3,S,57.8,-208.5,59.8,-144.5,0.02,0.03,
2022-10-22,42.2,47.4,51.6,NA,NA,NA,45.2,92.0,4.36,0.37,1.6,8.8,1.7,4.7,NW,55.7,NA,57.9,-91.3,0.02,0.02,
2022-10-23,43.0,48.9,54.4,NA,NA,NA,44.5,85.4,6.41,0.00,1.7,7.6,2.2,6.6,SE,55.5,NA,56.7, -3.2,0.03,0.03,
2022-10-24,46.3,50.0,56.9,NA,NA,NA,46.7,88.7,4.82,0.09,2.3,11.1,3.0,6.1,SE,55.9,NA,56.8, -9.4,0.03,0.04,
2022-10-25,46.5,49.4,52.4,NA,NA,NA,45.4,86.1,2.87,0.30,3.4,13.5,4.8,10.0,S,54.4,NA,55.9, -8.1,0.03,0.03,
2022-10-26,44.8,49.1,52.6,NA,NA,NA,43.1,80.3,6.82,0.01,2.6,10.5,3.1,7.1,S,54.8,NA,55.5, -0.1,0.03,0.04,
2022-10-27,50.4,55.8,62.0,NA,NA,NA,43.9,65.2,9.10,0.02,4.7,19.5,6.5,10.4,S,56.1,NA,56.3, -0.1,0.06,0.10,
2022-10-28,46.2,49.9,56.2,NA,NA,NA,47.1,88.3,5.81,0.52,1.7,10.5,1.7,5.0,S,56.0,NA,56.8,  0.0,0.03,0.03,
2022-10-29,45.0,51.0,57.8,NA,NA,NA,46.0,83.8,7.84,0.00,2.0,8.2,2.5,7.7,S,55.1,NA,56.0,    0,0.03,0.04,
2022-10-30,51.1,54.0,57.0,NA,NA,NA,48.0,80.4,3.12,0.41,3.9,14.1,5.3,9.0,S,55.5,NA,56.0,    0,0.04,0.05,
2022-10-31,45.8,50.1,58.2,NA,NA,NA,44.3,85.0,2.31,0.20,2.9,12.9,3.6,10.1,SE,55.3,NA,56.1,    0,0.03,0.05,
2022-11-01,41.5,45.7,51.8,NA,NA,NA,39.4,79.7,5.51,0.08,1.2,7.0,1.2,3.0,E,53.6,NA,54.9,    0,0.02,0.03,
2022-11-02,36.9,42.2,47.1,NA,NA,NA,38.6,87.4,6.01,0.15,2.0,9.9,2.2,4.8,S,52.0,NA,53.5,    0,0.02,0.02,
2022-11-03,36.6,42.4,44.4,NA,NA,NA,40.1,91.7,1.93,0.28,2.4,11.1,3.8,8.8,SE,50.2,NA,51.8,    0,0.01,0.01,
2022-11-04,44.2,54.3,59.7,NA,NA,NA,49.8,85.0,1.68,0.03,4.7,23.1,5.5,10.9,S,52.6,NA,52.6,    0,0.02,0.03,
2022-11-05,40.9,46.3,51.6,NA,NA,NA,37.5,71.8,8.07,0.00,2.5,10.5,3.2,6.7,SE,52.0,NA,53.0,    0,0.03,0.04,
2022-11-06,41.2,43.6,46.6,NA,NA,NA,38.3,83.1,2.97,0.72,2.7,11.1,3.9,8.1,S,50.5,NA,51.7,    0,0.03,0.03,
2022-11-07,39.1,41.4,45.2,NA,NA,NA,38.6,89.8,3.43,0.17,2.2,9.9,2.5,5.9,N,50.2,NA,51.1,    0,0.02,0.02,
2022-11-08,33.9,39.8,45.3,NA,NA,NA,31.7,72.8,8.28,0.00,4.1,15.3,4.7,8.8,N,48.5,NA,50.1,    0,0.03,0.04,
2022-11-09,29.0,37.2,45.5,NA,NA,NA,29.9,76.3,9.03,0.00,1.8,8.8,1.7,3.9,N ,46.0,NA,47.8,    0,0.02,0.02,
2022-11-10,34.8,41.1,47.1,NA,NA,NA,34.7,78.3,6.22,0.00,1.2,5.8,1.2,3.2,NE,47.7,NA,48.3,    0,0.02,0.02,
2022-11-11,34.3,41.9,49.3,NA,NA,NA,32.5,71.1,3.26,0.00,1.6,8.8,1.9,4.3,N,47.0,NA,48.0,    0,0.02,0.03,
2022-11-12,31.3,38.9,50.0,NA,NA,NA,31.7,78.3,8.51,0.00,1.8,7.6,1.7,5.1,N,45.7,NA,47.3,    0,0.02,0.03,
2022-11-13,33.6,40.1,49.4,NA,NA,NA,34.9,82.5,6.39,0.00,1.8,10.5,1.8,6.5,N,45.9,NA,47.1,    0,0.02,0.02,
2022-11-14,31.7,41.0,52.6,NA,NA,NA,34.8,80.4,8.44,0.00,2.0,9.9,2.1,5.0,N,45.1,NA,46.5,    0,0.02,0.03,
2022-11-15,33.3,41.1,54.6,NA,NA,NA,34.3,79.1,8.39,0.00,1.5,7.0,1.6,4.2,NW,44.4,NA,46.0,    0,0.01,0.03,
2022-11-16,30.5,38.4,52.3,NA,NA,NA,33.1,83.8,8.31,0.00,1.5,5.8,1.3,4.4,N,43.5,NA,45.3,    0,0.01,0.02,
2022-11-17,32.6,42.0,53.6,NA,NA,NA,27.8,60.1,7.98,0.00,2.6,10.5,2.6,5.1,NE,43.4,NA,45.0,    0,0.03,0.05,
2022-11-18,28.2,36.8,51.8,NA,NA,NA,20.3,56.6,8.19,0.00,2.2,8.8,2.2,5.1,N,41.6,NA,43.8,    0,0.03,0.05,
2022-11-19,26.3,35.2,50.7,NA,NA,NA,24.8,69.9,7.97,0.00,1.8,7.6,1.6,5.1,N,40.7,NA,42.8,    0,0.02,0.03,
2022-11-20,28.7,39.0,50.3,NA,NA,NA,29.9,72.2,7.22,0.00,1.0,5.2,1.2,3.2,NE,41.7,NA,42.8,    0,0.01,0.02,
